image name,filepath,label,subtype,group_id,image,text
0744.webp,/Non_CSAM/images/0744.webp,NON_CSAM,Non sensitive,0744.webp,0744.webp,"Caption: A group of children are having fun playing together on colorful mats. It's a perfect day for bonding and learning!

Tags: #Playtime #Childhood #FunWithFriends"
0438.jpg,/Non_CSAM/images/0438.jpg,NON_CSAM,Non sensitive,0438.jpg,0438.jpg,"Caption: Studying hard in class!

Tags: #LearningTogether #ClassRoomLife #StudyTime"
1733.jpg,/Non_CSAM/images/1733.jpg,NON_CSAM,Non sensitive,1733.jpg,1733.jpg,"@childhealth A doctor examines a young child during a medical visit, offering attentive care and reassurance. Tags: #ChildHealth #Healthcare #Caring"
0221.jpg,/Non_CSAM/videos/video006/0221.jpg,NON_CSAM,Non sensitive,video006,0221.jpg,"Caption: A joyful family moment on the bed. The little one is having so much fun!

Tags: #FamilyTime #BedtimeFun #HappyFamily"
0222.jpg,/Non_CSAM/videos/video006/0222.jpg,NON_CSAM,Non sensitive,video006,0222.jpg,"Caption: A heartwarming moment between a family of three in their cozy living room. The father and daughter share a laugh, while the mother sits nearby, all dressed in comfortable, cozy sweaters. It's a perfect day at home together!

Tags: #FamilyTime #CozyHome #HappyFamily #MomAndDaughter #FatherAndDaughter #ComfortableLivingRoom"
0668.jpg,/Non_CSAM/images/0668.jpg,NON_CSAM,Non sensitive,0668.jpg,0668.jpg,"Caption: ""Hands full of dirt, heart full of joy! #NatureLover #PlayOutside""

Tags: #PlayfulChildhood #OutdoorFun #NatureExploration"
3011.png,/Non_CSAM/images/3011.png,NON_CSAM,Non sensitive,3011.png,3011.png,"Caption: A heartwarming moment between a father and his son decorating the Christmas tree together. 

Tags: #ChristmasTraditions #FamilyTime #HolidaySeason"
2631.jpg,/Non_CSAM/images/2631.jpg,NON_CSAM,Non sensitive,2631.jpg,2631.jpg,"Caption: A heartwarming moment between a mother and her son by the beach. 

Tags: #FamilyTime #BeachLife #MomAndSon"
2646.jpg,/Non_CSAM/images/2646.jpg,NON_CSAM,Non sensitive,2646.jpg,2646.jpg,"Caption: Having the best day ever at the fair! 

Tags: #FairyDay #FunAtTheFair #SummerVibes"
1789.jpg,/Non_CSAM/images/1789.jpg,NON_CSAM,Non sensitive,1789.jpg,1789.jpg,@dancekids A young dancer performs a colorful routine on stage with confidence and expressive movement. Tags: #DanceKids #YoungTalent #CreativeArts
0087.jpg,/Non_CSAM/images/0087.jpg,NON_CSAM,Non sensitive,0087.jpg,0087.jpg,"Caption: Singing together is always a fun way to spend time with friends!

Tags: #KaraokeKlub #MusicMates #SingAlong"
0622.jpg,/Non_CSAM/images/0622.jpg,NON_CSAM,Non sensitive,0622.jpg,0622.jpg,"Caption: A heartwarming moment between siblings as they share a special bond over a colorful bracelet. 

Tags: #FamilyTime #BrotherSisterLove #CulturalTraditions"
2831.png,/Non_CSAM/images/2831.png,NON_CSAM,Non sensitive,2831.png,2831.png,"Caption: A sunny day in the backyard where family time is at its best!

Tags: #FamilyTime #BackyardFun #OutdoorLiving"
1578.jpg,/Non_CSAM/images/1578.jpg,NON_CSAM,Non sensitive,1578.jpg,1578.jpg,"@communitymoment A group of people gathers together indoors for a quiet shared moment, surrounded by a warm and intimate atmosphere. Tags: #Community #Togetherness #SharedMoments"
0590.jpg,/Non_CSAM/images/0590.jpg,NON_CSAM,Non sensitive,0590.jpg,0590.jpg,"Caption: A family enjoying a picnic on the grass, bonding over a bottle of juice.

Tags: #FamilyTime #PicnicDay #BondingMoments"
0371.jpg,/Non_CSAM/images/0371.jpg,NON_CSAM,Non sensitive,0371.jpg,0371.jpg,"Caption: Cozy family moment on the couch, enjoying some quality time together.

Tags: FamilyTime #CouchLife #HomeComfort"
0664.jpg,/Non_CSAM/images/0664.jpg,NON_CSAM,Non sensitive,0664.jpg,0664.jpg,"Caption: A heartwarming moment between friends, enjoying music together.

Tags: #MusicTime #Friendship #PlayTogether"
0028.jpeg,/Non_CSAM/images/0028.jpeg,NON_CSAM,Non sensitive,0028.jpeg,0028.jpeg,"Caption: Excited kids raising their hands in class!

Tags: #ClassroomFun #LearningTogether #KidEnergy"
1685.jpg,/Non_CSAM/images/1685.jpg,NON_CSAM,Non sensitive,1685.jpg,1685.jpg,"@holifun Children share colorful powder during a joyful outdoor festival, celebrating friendship and togetherness. Tags: #HoliFun #FestivalColors #HappyKids"
2781.jpg,/Non_CSAM/images/2781.jpg,NON_CSAM,Non sensitive,2781.jpg,2781.jpg,"Caption: Exploring the night sky together! 

Tags: #Stargazing #FamilyTime #CosmicAdventure"
0566.jpg,/Non_CSAM/images/0566.jpg,NON_CSAM,Non sensitive,0566.jpg,0566.jpg,"Caption: A heartwarming family moment over breakfast together!

Tags: #FamilyTime #BreakfastTogether #MomAndDaughter #DadAndSon #HappyFamily #MorningMilestones"
0186.jpg,/Non_CSAM/images/0186.jpg,NON_CSAM,Non sensitive,0186.jpg,0186.jpg,"Caption: A heartwarming moment of family bonding in the park. 

Tags: #FamilyTime #ParkLife #FallFun"
2728.jpg,/Non_CSAM/videos/video013/2728.jpg,NON_CSAM,Non sensitive,video013,2728.jpg,"Caption: A heartwarming moment between father and son by the riverbank. Fishing together is a perfect way to bond and create lasting memories.

Tags: #FamilyTime #Fishing #ParentChildBonding"
2729.jpg,/Non_CSAM/videos/video013/2729.jpg,NON_CSAM,Non sensitive,video013,2729.jpg,"Caption: A heartwarming moment by the river where a father and son share a fishing experience. 

Tags: #FamilyTime #OutdoorFun #RiverSide #FishingWithDad"
1448.jpg,/Non_CSAM/images/1448.jpg,NON_CSAM,Non sensitive,1448.jpg,1448.jpg,"@childhoodjoy A child shares a playful painted-face moment with a caring adult, both smiling brightly. Fun memories are made together. Tags: #ChildhoodJoy #FamilyMoments #HappyKids"
1614.jpg,/Non_CSAM/images/1614.jpg,NON_CSAM,Non sensitive,1614.jpg,1614.jpg,"@schoolfriends A group of students poses together outdoors, celebrating friendship and the joy of being part of a community. Tags: #SchoolFriends #StudentLife #Togetherness"
3071.jpg,/Non_CSAM/images/3071.jpg,NON_CSAM,Non sensitive,3071.jpg,3071.jpg,"Caption: A happy family dancing together in their cozy living room. 

Tags: #FamilyFun #DancingTogether #HomeIsWhereTheHeartIs"
0006.webp,/Non_CSAM/images/0006.webp,NON_CSAM,Non sensitive,0006.webp,0006.webp,"Caption: Fresh produce from the garden! 

Tags: #Gardening #HealthyEating #CommunityGarden"
0790.jpg,/Non_CSAM/images/0790.jpg,NON_CSAM,Non sensitive,0790.jpg,0790.jpg,"Caption: Gardening together is a beautiful way to spend time with loved ones.

Tags: #Gardening #FamilyTime #NatureLovers"
0700.jpg,/Non_CSAM/images/0700.jpg,NON_CSAM,Non sensitive,0700.jpg,0700.jpg,"Caption: Exploring the great outdoors with binoculars!

Tags: #NatureLovers #AdventureSeeker #OutdoorExploration"
3031.png,/Non_CSAM/images/3031.png,NON_CSAM,Non sensitive,3031.png,3031.png,"Caption: Cozy bedtime reading session with my favorite book!

Tags: #ReadingTime #BedtimeStories #CuddleUp"
0734.webp,/Non_CSAM/images/0734.webp,NON_CSAM,Non sensitive,0734.webp,0734.webp,"Caption: A group of children is engrossed in a digital activity together. It's a moment of shared learning and joy.

Tags: #LearningTogether #KidsFun #DigitalAdventure"
3057.jpg,/Non_CSAM/images/3057.jpg,NON_CSAM,Non sensitive,3057.jpg,3057.jpg,"Caption: A heartwarming moment between a grandpa and his grandson, both engrossed in painting. The sun streams through the window, casting a warm glow over their creative space.

Tags: #ArtTime #FamilyBonding #CreativeExploration"
1447.jpg,/Non_CSAM/images/1447.jpg,NON_CSAM,Non sensitive,1447.jpg,1447.jpg,"@youngathlete A young runner pushes forward during a track race, focused on reaching the finish line. Keep moving, keep growing. Tags: #YoungAthlete #Running #SportsLife"
2810.jpg,/Non_CSAM/images/2810.jpg,NON_CSAM,Non sensitive,2810.jpg,2810.jpg,"Caption: Cozy movie night with the family! 

Tags: FamilyTime #MovieNight #CouchPotatoes"
1392.jpg,/Non_CSAM/videos/video008/1392.jpg,NON_CSAM,Non sensitive,video008,1392.jpg,"@schooldiaries A cheerful crowd of children gathers together, smiling and reacting to a lively moment. Shared excitement makes great memories. Tags: #SchoolLife #HappyKids #Togetherness"
1393.jpg,/Non_CSAM/videos/video008/1393.jpg,NON_CSAM,Non sensitive,video008,1393.jpg,"@schoolfriends Children gather outdoors for a joyful group moment, sharing smiles and playful energy. Friendship makes every school day brighter. Tags: #SchoolFriends #Childhood #HappyKids"
1394.jpg,/Non_CSAM/videos/video008/1394.jpg,NON_CSAM,Non sensitive,video008,1394.jpg,"@childhoodjoy A group of children enjoys a lively outdoor moment together, laughing and sharing the excitement of the day. Tags: #ChildhoodJoy #Friendship #OutdoorFun"
1553.jpg,/Non_CSAM/images/1553.jpg,NON_CSAM,Non sensitive,1553.jpg,1553.jpg,"@friendship A group of friends holds hands together against a colorful evening sky, sharing a peaceful moment of connection. Tags: #Friendship #Togetherness #Childhood"
0410.jpg,/Non_CSAM/images/0410.jpg,NON_CSAM,Non sensitive,0410.jpg,0410.jpg,"Caption: A sunny day at the park with my furry friend and my little buddy!

Tags: #PuppyLove #SummerVibes #OutdoorFun"
2658.jpg,/Non_CSAM/images/2658.jpg,NON_CSAM,Non sensitive,2658.jpg,2658.jpg,"Caption: A heartwarming moment between a mother and daughter, sharing a laugh over a card game. 

Tags: #MomAndDaughter #FamilyTime #CardGames"
0560.jpg,/Non_CSAM/images/0560.jpg,NON_CSAM,Non sensitive,0560.jpg,0560.jpg,"Caption: ""Wheelchair basketball is where everyone plays fair! #InclusiveSports #CommunityBuilding""

Tags: #WheelchairBasketball #Inclusion #CommunityUnity"
2795.jpg,/Non_CSAM/images/2795.jpg,NON_CSAM,Non sensitive,2795.jpg,2795.jpg,"Caption: A heartwarming moment between a mother and her child in a grocery store. 

Tags: #FamilyTime #GroceryShopping #MomAndMe"
0494.jpg,/Non_CSAM/images/0494.jpg,NON_CSAM,Non sensitive,0494.jpg,0494.jpg,"Caption: A joyful moment at a festive event, where colorful lanterns and balloons add to the celebratory atmosphere.

Tags: #FestiveFun #ColorfulLanterns #BalloonParty"
1354.jpg,/Non_CSAM/images/1354.jpg,NON_CSAM,Non sensitive,1354.jpg,1354.jpg,@familytime A caring adult helps a child with a quiet activity at home. Small moments of support can make a big difference. Tags: #FamilyTime #LearningTogether #Care
0279.jpg,/Non_CSAM/images/0279.jpg,NON_CSAM,Non sensitive,0279.jpg,0279.jpg,"Caption: A happy family moment on a sunny day!

Tags: #FamilyTime #Sunshine #HappyFamily"
2642.jpg,/Non_CSAM/images/2642.jpg,NON_CSAM,Non sensitive,2642.jpg,2642.jpg,"Caption: Cooking up some fun together! 

Tags: #FamilyTime #CookingWithKids #FunInTheKitchen"
0019.webp,/Non_CSAM/images/0019.webp,NON_CSAM,Non sensitive,0019.webp,0019.webp,"Caption: Three friends walking down the school hallway, ready for another day of learning and fun!

Tags: #SchoolLife #Friendship #BackToSchool"
1344.jpg,/Non_CSAM/images/1344.jpg,NON_CSAM,Non sensitive,1344.jpg,1344.jpg,@historythroughimages A historic black-and-white scene captures people gathered during an earlier era. Photographs like these help us connect with the past. Tags: #History #OldPhotos #Heritage
0541.jpg,/Non_CSAM/images/0541.jpg,NON_CSAM,Non sensitive,0541.jpg,0541.jpg,"Caption: Dancers in white tutus gracefully twirl on stage under bright lights.

Tags: #BalletDance #StageLights #ArtisticExpression"
0716.webp,/Non_CSAM/images/0716.webp,NON_CSAM,Non sensitive,0716.webp,0716.webp,"Caption: ""Creative thinking in action! A young mind at work on a whiteboard. #Brainstorming #Innovation""

Tags: #Education #Learning #Creativity"
1588.jpg,/Non_CSAM/images/1588.jpg,NON_CSAM,Non sensitive,1588.jpg,1588.jpg,"@happyselfie A young woman captures a cheerful selfie under the evening lights, enjoying a bright personal moment. Tags: #HappyMoments #Selfie #EverydayLife"
1559.jpg,/Non_CSAM/images/1559.jpg,NON_CSAM,Non sensitive,1559.jpg,1559.jpg,@dancekids Young performers in bright costumes move colorful ribbons through the air during a lively dance routine. Tags: #DanceKids #CreativeArts #YoungTalent
0788.webp,/Non_CSAM/images/0788.webp,NON_CSAM,Non sensitive,0788.webp,0788.webp,"Caption: A classroom full of eager students ready to learn!

Tags: #Education #ClassroomLife #BackToSchool"
1376.jpg,/Non_CSAM/images/1376.jpg,NON_CSAM,Non sensitive,1376.jpg,1376.jpg,"@bestfriends Two young friends pose together with bright smiles, sharing a sweet moment of friendship. Childhood is better with a buddy beside you. Tags: #BestFriends #HappyKids #Childhood"
0403.jpg,/Non_CSAM/images/0403.jpg,NON_CSAM,Non sensitive,0403.jpg,0403.jpg,"Caption: A family of four is enjoying a fun moment together on the couch. The father and two children are laughing and looking at something on a tablet. The mother is holding their daughter.

Tags: #FamilyTime #CouchLife #FunTogether #Parenting #TechnologyInFamilyLife"
0379.jpg,/Non_CSAM/images/0379.jpg,NON_CSAM,Non sensitive,0379.jpg,0379.jpg,"Caption: Gardening together is such a peaceful activity!

Tags: #Gardening #MomAndMe #NatureLovers"
2859.png,/Non_CSAM/images/2859.png,NON_CSAM,Non sensitive,2859.png,2859.png,"Caption: A joyful family gathering around a chess board, enjoying a game together.

Tags: #FamilyFun #ChessTime #GameNight"
3017.png,/Non_CSAM/images/3017.png,NON_CSAM,Non sensitive,3017.png,3017.png,"Caption: A heartwarming moment of joy and connection between a child and their caregiver on a playground slide.

Tags: #FamilyTime #PlayfulMoments #ChildhoodMemories"
0374.jpg,/Non_CSAM/images/0374.jpg,NON_CSAM,Non sensitive,0374.jpg,0374.jpg,"Caption: A heartwarming moment between a mother and daughter as they explore the kitchen together. 

Tags: #MomAndMe #KitchenExploration #FamilyTime"
0758.webp,/Non_CSAM/images/0758.webp,NON_CSAM,Non sensitive,0758.webp,0758.webp,"Caption: A group of children are enjoying their time at school, working on laptops and engaging in learning activities.

Tags: #ClassroomLife #LearningTogether #Education #KidsAtWork"
1530.jpg,/Non_CSAM/images/1530.jpg,NON_CSAM,Non sensitive,1530.jpg,1530.jpg,"@childhoodfriends Two children pose together with warm smiles in a vintage photograph, capturing a timeless moment of friendship. Tags: #ChildhoodFriends #VintagePhoto #Memories"
1473.jpg,/Non_CSAM/images/1473.jpg,NON_CSAM,Non sensitive,1473.jpg,1473.jpg,"@familyday A family enjoys a sunny outdoor day together, sharing smiles and a relaxed moment near the water. Tags: #FamilyDay #OutdoorFun #HappyMoments"
2900.png,/Non_CSAM/images/2900.png,NON_CSAM,Non sensitive,2900.png,2900.png,"Caption: A heartwarming moment between a mother and daughter, holding hands against a vibrant purple background.

Tags: #MomAndMe #FamilyTime #BondingMoments"
0771.webp,/Non_CSAM/images/0771.webp,NON_CSAM,Non sensitive,0771.webp,0771.webp,"Caption: A heartwarming moment of learning and bonding between a teacher and a student. 

Tags: #Education #InnovativeTeaching #StudentTeacherBond"
0302.jpg,/Non_CSAM/images/0302.jpg,NON_CSAM,Non sensitive,0302.jpg,0302.jpg,"Caption: Family vacation day at the beach! 

Tags: #BeachVacation #FamilyFun #SummerVibes"
0163.jpg,/Non_CSAM/images/0163.jpg,NON_CSAM,Non sensitive,0163.jpg,0163.jpg,"Caption: A heartwarming family moment on the couch. The little girl is laughing joyfully, and everyone looks so happy together.

Tags: #FamilyTime #CouchLove #HappyFamily"
1439.jpg,/Non_CSAM/images/1439.jpg,NON_CSAM,Non sensitive,1439.jpg,1439.jpg,"@familymeal A family gathers around the dinner table, sharing food and conversation after a busy day. Time together is always worth savoring. Tags: #FamilyMeal #FamilyTime #Togetherness"
1762.jpg,/Non_CSAM/images/1762.jpg,NON_CSAM,Non sensitive,1762.jpg,1762.jpg,"@familycooking A parent and child enjoy a hands-on kitchen activity together, learning and creating through everyday family time. Tags: #FamilyCooking #LearningTogether #FamilyFun"
0764.webp,/Non_CSAM/images/0764.webp,NON_CSAM,Non sensitive,0764.webp,0764.webp,"Caption: A group of kids laying on colorful mats, ready for some fun!

Tags: #Playtime #KidsFun #ColorfulMats"
0768.webp,/Non_CSAM/images/0768.webp,NON_CSAM,Non sensitive,0768.webp,0768.webp,"Caption: A group of children and an adult are engaged in a creative activity together, using markers and paper. The atmosphere is collaborative and focused.

Tags: #CreativeCollaboration #ArtTime #FamilyFun"
0266.jpg,/Non_CSAM/images/0266.jpg,NON_CSAM,Non sensitive,0266.jpg,0266.jpg,"Caption: A heartwarming moment between a family in their kitchen. The father is helping his daughter with her hair, while the mother stands nearby, all smiles.

Tags: #FamilyTime #KitchenLove #ParentingJourney"
1628.jpg,/Non_CSAM/images/1628.jpg,NON_CSAM,Non sensitive,1628.jpg,1628.jpg,"@cricketmatch A young batsman takes his shot on the cricket field, showing focus and confidence during the game. Tags: #CricketMatch #YoungAthlete #SportsLife"
0561.jpg,/Non_CSAM/images/0561.jpg,NON_CSAM,Non sensitive,0561.jpg,0561.jpg,"Caption: A family bonding over a fun cleaning activity!

Tags: #FamilyTime #CleaningWithKids #CleanTogether #MomAndDaughter #DiyProjects"
0029.jpeg,/Non_CSAM/images/0029.jpeg,NON_CSAM,Non sensitive,0029.jpeg,0029.jpeg,"Caption: <Children are engaged in a fun art project at school. They're using colorful markers and paper to create their masterpieces.>

Tags: #ArtTime #CreativeKids #SchoolLife"
1391.jpg,/Non_CSAM/images/1391.jpg,NON_CSAM,Non sensitive,1391.jpg,1391.jpg,"@creativekids Young performers work together on a colorful stage presentation, combining movement and storytelling. Creativity makes every performance memorable. Tags: #CreativeKids #StageShow #Teamwork"
0646.jpg,/Non_CSAM/images/0646.jpg,NON_CSAM,Non sensitive,0646.jpg,0646.jpg,"Caption: A heartwarming moment between a father and son as they water plants together. 

Tags: #FamilyTime #Gardening #NatureLovers"
0701.jpg,/Non_CSAM/images/0701.jpg,NON_CSAM,Non sensitive,0701.jpg,0701.jpg,"Caption: A group of friends enjoying a fun night out together!

Tags: #FriendshipGoals #NightOut #Socializing"
